business_id,name,address,city,postal_code,latitude,longitude,stars,review_count,hours,source
kTLsBLzK0Pr-QDyQSj2h1w,Spar 1 Nails,1255 Wendy Ct,Spring Hill,34607,28.4525457,-82.6330018,4.0,32,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0'}",Y
KnO6rVzvNshHc6C3HQAf7A,Imagine Hair Studio,"2454 N McMullen Booth Rd, Ste 201",Clearwater,33759,28.011581,-82.70768699999999,4.0,7,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Y
dIDQR0I5uRE90bnrq-t4uw,Khmer Nail Salon,8621 49th St N,Pinellas Park,33782,27.8507114669,-82.6997744446,4.5,8,"{'Monday': '9:0-18:30', 'Tuesday': '9:0-18:30', 'Wednesday': '9:0-18:30', 'Thursday': '9:0-18:30', 'Friday': '9:0-18:30', 'Saturday': '9:0-18:30', 'Sunday': '9:0-17:0'}",Y
zhUFx2fd7S0DxKSQJ2J4SA,Lux Nails & Wax,3851 US 301,Riverview,33578,27.913546,-82.349813,3.0,46,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-17:0'}",Y
pvyWBcZeRg1RnP4BTp-kCQ,Davi Nail & Spa,9205 Gibsonton Dr,Gibsonton,33534,27.847252,-82.3543404,3.5,8,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '9:30-19:0'}",Y
YBqB2z1BLCJxyv0sZZa4OA,Perfect Nail & Spa of New Tampa,"17512 Dona Michelle Dr, Ste E",Tampa,33647,28.1262702,-82.3711665,4.5,22,"{'Monday': '0:0-0:0', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-17:0'}",Y
HRmbrbl0FgKc8Q_QmlPcew,BMT Nail and Spa,2018 66th St N,St. Petersburg,33710,27.7890642,-82.7285292,3.5,11,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-17:0'}",Y
4N793NJDZEcms0yKyjSaVw,Hello Gorgeous Nails,3515 49th St N,Saint Petersburg,33716,27.8045554,-82.6989097,4.5,32,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '10:30-17:0'}",Y
aOz57yKwaphCmt8xoFCG5g,Cabelo Salon,10720 State Rd 54,New Port Richey,34655,28.192072,-82.637419,4.0,22,"{'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-17:0', 'Sunday': '11:0-17:0'}",Y
VsscoyR-OjQMKY2bNXJNYA,Plush Nails & Spa,1724 S Dale Mabry Hwy,Tampa,33629,27.9277599,-82.505553,4.5,31,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0'}",Y
g0EGRY4TvP-VI6I6c_6O7w,Luna Luxe Nail Loft,11738 N Dale Mabry,Tampa,33618,28.0550510338,-82.5057087712,4.5,76,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-15:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",Y
i5-7pNVVJWjck2uAEUT0bA,Tessani Hair Studio,1834 W Lumsden Rd,Brandon,33511,27.9238578252,-82.3147871394,4.5,19,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-17:0', 'Wednesday': '9:30-17:0', 'Thursday': '9:30-17:0', 'Friday': '9:30-17:0', 'Saturday': '9:30-17:0'}",Y
0UakJQt4R8r39Bq13ntjRA,Nail Art Lounge,"6585 126th Ave N, Unit B2",Largo,33773,27.8870351,-82.7282655,5.0,7,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}",Y
KIjNyd57VtwQStcU5DhVmg,OrganiX Nail Salon,11135 Spring Hill Dr,Spring Hill,34609,28.4622199,-82.5392775,3.5,12,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-18:0'}",Y
cAd0-3lCaNjrhgm0GluM1A,Davi Nails,8001 US 19 Hwy N,Tampa Bay,34668,27.844912,-82.684798,3.0,5,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '10:0-17:0'}",Y
nRGxU90L9oTr2YUSPNakKA,Rhonda's Hair Salon,"5002 W Linebaugh Ave, Ste C",Tampa,33624,28.039694,-82.5275403,5.0,5,"{'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-15:0'}",Y
Pv6j9JC0d_7v85Z7TkIiFw,First Nails,14418  N Dale Mabry Hwy,Tampa,33618,28.079131,-82.508079,4.0,14,"{'Monday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
KcvY1mPEQb0cBflIjVJj5Q,Crystal's Nails & Spa,"1401 Gulf Blvd, Ste 4",Indian Rocks Beach,33785,27.8968523,-82.8480337,3.5,30,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}",Y
9hbShOYWAjjfl8bJy7n3pA,Eternal Nails & Spa,"2223 N W Shore Blvd, Ste 150C, International Plaza",Tampa,33607,27.9744947,-82.5239807,2.0,31,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}",Y
--gJkxbsiSIwsQKbiwm_Ng,Salon Lofts - West Kennedy,4545 W Kennedy Blvd,Tampa,33609,27.9451223,-82.5210814,5.0,6,"{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '12:0-17:0'}",Y
1z99pivXhZNFbg-vXwHwag,Ocean Nails and Spa,30603 US Hwy 19 N,Palm Harbor,34684,28.0512801,-82.7361319,3.5,20,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
6XZESJv1rcBnSDNn6X86Uw,Prestige Natural Nail Bar,"209 N Meridian Ave, Unit 1",Tampa,33602,27.948967,-82.448429,4.5,33,"{'Monday': '0:0-0:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-17:0'}",Y
PiHChXsj6UH9AZeUqzpEvQ,Salon Volo,5848 54th Ave N,St. Petersburg,33709,27.8200514,-82.7134271,4.5,33,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-17:0'}",Y
RvJdycyrP06vcTNr-byCTg,Grand Nails and Spa,"22299 State Road 54, Ste 108",Lutz,33549,28.186557,-82.4479429,4.0,65,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
9g-lcizIhddq4L4iurt5qg,T D Nail and Spa,4707 W Gandy Blvd,Tampa Bay,33611,27.8937422,-82.5251639,4.5,29,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}",Y
sY6eWKPH7gpqG58HP0DGEA,Star Nails,6539 Park Blvd,Pinellas Park,33781,27.8394476,-82.7271308,3.5,5,,Y
sHJ--t6ttHs8Y8ohAfAi1A,New York Nails,"10019 N Dale Mabry Hwy, Ste 200",Tampa,33618,28.041797,-82.503503,3.5,6,,Y
7hGpL1Qv3Y3qYgJCP6UeEA,Classy Nails,9832 US Highway 301 S,Riverview,33578,27.855643,-82.3250742,3.5,7,,Y
5a-L0OU42JPK55h3oGowZQ,American Nails,223 Apollo Beach Blvd,Apollo Beach,33572,27.770959,-82.39337,4.0,8,,Y
XG0pTbdjYz53AqkXjCDkPw,Jojo's Nail Design & Spa,"10312 Bloomingdale Ave, Ste 114",Riverview,33578,27.89461,-82.33041,2.0,15,,Y
G1EStwbrdBbCKQnG4UYVjA,Lovely Nails,"19455 Shumard Oak Dr, Ste 101",Land O Lakes,34638,28.1975593,-82.4937611,4.5,31,"{'Monday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-18:0', 'Sunday': '11:0-17:0'}",Y
ofG-B4hIzJq_qidBrfyZhw,Star Nail,"8802 Rocky Creek Dr, Ste 103Twn",Tampa,33615,27.9961834,-82.583873,4.0,9,,Y
_ADJ8WRmfok-01lwYplybQ,Divine Designs Salon & Spa,1606 Oakfield Dr,Brandon,33511,27.934469,-82.3100228,4.0,194,"{'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '10:0-18:0'}",Y
Q_sHBiJ2zRy4z1iI_l133w,Unik Nail Studio,11343 Big Bend Rd,Riverview,33579,27.79116865,-82.3172228328,3.5,33,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:0-19:0'}",Y
XQvtwo371oqkZSO01x1pJQ,MariMazingNails,1041 Professional Park Dr,Tampa Bay,33511,27.9203417,-82.3235784,4.5,19,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-16:0'}",Y
uYEiDDgyOBuW1ZC1RBhRyQ,Lotus Nails and Spa,3513 Bell Shoals Rd,Valrico,33596,27.8906665575,-82.2683739521,3.5,21,"{'Monday': '10:0-19:30', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30', 'Saturday': '9:0-18:0'}",Y
4wBv2DoycwLZwbb7xaqs0Q,Lee Nails Spa,607 Brandon Town Center Mall,Brandon,33511,27.931001,-82.325045,2.0,48,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}",Y
BlQjz6Qx7iqMUQzvOyUnmA,My Nail Spot,27321 Wesley Chapel Blvd,Wesley Chapel,33544,28.2396724,-82.363869,2.5,14,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
MWvkorNu6WKVgB5FGWVSRw,Hong Kong Nail Salon,3809 S Manhattan Ave,Tampa,33611,27.9081121,-82.5183723,3.0,8,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '12:0-17:0'}",Y
jpIUquM3eHfiuy2IiwvVeg,Lee's Nails,5003 Gulfport Blvd S,Gulfport,33707,27.749331,-82.70084,3.0,7,,Y
XzkDZsfPNkqnows3ngOzpA,T & L Nails,304 E Davis Blvd,Tampa,33606,27.9254816,-82.453146,4.0,68,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '9:0-19:30', 'Saturday': '9:0-19:30', 'Sunday': '11:0-17:0'}",Y
YcDlrVzBEiw50VHHKJvMdA,Mirror Mirror Salon & Spa,"3438 E Lake Rd, Ste 10",Palm Harbor,34685,28.0620736739,-82.7058747921,3.5,5,"{'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}",Y
yPWDGL7PN-T9QWqcJdK1Lg,Noire The Nail Bar,478 Poinsettia Ave,Clearwater,33767,27.9815375,-82.8263581,4.0,62,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
CflUbh-nhJnpo8Uodr84dQ,Nail Dior Lounge,12540 State Rd 54,Odessa,33556,28.1895901162,-82.6083265595,3.0,58,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:0-19:0', 'Sunday': '11:0-17:0'}",Y
3StbUpz7IWtOeOpOvPhphg,Beauty by Azi,3274 Commercial Way,Spring Hill,34606,28.4787675349,-82.60937802,4.0,13,"{'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0'}",Y
cYUFOGu9ZD34mP3DjC6vGQ,Tampa Nails,2507 W Hillsborough Ave,Tampa,33614,27.9965403632,-82.4846676356,2.5,69,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-18:0', 'Sunday': '11:0-16:30'}",Y
_Zj8KJhd46wXN9PT1KbX2A,Harmony Day Spa,"13801 Walsingham Rd, Ste C",Largo,33774,27.8817798,-82.8300313,3.0,8,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-7:0', 'Sunday': '11:0-17:0'}",Y
OWTp39QigYY8r_aG04MLwg,Red Nail,1515 Main St,Dunedin,34698,28.018939,-82.762153,4.5,34,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0'}",Y
5-Q_6MLNtoVt7u4fwuzcmw,D'amico Hair & Nail Lounge,1933 W Brandon Blvd,Brandon,33511,27.9367681,-82.3157037,3.5,19,"{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-18:0'}",Y
mYqB1GAngup8xkkdrD1UcA,Bay Nail Spa,"13220 Starkey Rd, Ste 300",Largo,33773,27.89313,-82.76252,4.0,28,"{'Monday': '9:30-19:30', 'Tuesday': '7:0-21:0', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:0-19:0', 'Sunday': '11:0-17:0'}",Y
wseTiH0RiWXM-tuwx-TiEw,Signal Nails,5660 Fishhawk Crossing Blvd,Lithia,33547,27.8531131,-82.2068419,2.5,23,,Y
o7S4SXloTfy8i7ESiJeNqw,Sun City Nails,4848 Sun City Center Blvd,Sun City Center,33573,27.7139071,-82.3373422,3.5,25,"{'Monday': '9:0-19:30', 'Tuesday': '9:0-19:30', 'Wednesday': '9:0-19:30', 'Thursday': '9:0-19:30', 'Friday': '9:0-19:30', 'Saturday': '9:0-19:30', 'Sunday': '11:0-17:0'}",Y
yk8BDiK6tBcg_rLJtyKWKg,Nova Nails Spa,4723 66th St N,Kenneth City,33709,27.8145555352,-82.7269943834,5.0,5,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-17:0'}",Y
ItEJOdUrfKy18pprV-TyYw,Happy Nails and Spa,35575 US Hwy 19 N,Palm Harbor,34684,28.09538,-82.738014,3.0,44,"{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '11:0-17:0'}",Y
AIHmAQbFb3_cqhrqGoId4Q,Lush Nail Studio,"10359 Cross Creek Blvd, Ste B",Tampa,33647,28.1440939,-82.3128504,3.5,9,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-17:0'}",Y
TgedHxemNlFS3I4aS6zU7g,D Retro Salon & Spa,102 Myrtle Ridge Rd,Lutz,33549,28.1238405793,-82.4621831852,4.0,9,,Y
Q8Kno85J2thZH31KGb-Krg,Lilian's Nails Bar,16055 Tampa Palms Blvd W,Tampa,33647,28.0999159366,-82.399724678,3.5,50,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
rppcrq79Tz0mmUw7_mWgoA,Nail Gallery,322 W Hillsborough Ave,Tampa,33604,27.9958681,-82.463916,4.5,8,"{'Tuesday': '9:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '8:0-20:0', 'Saturday': '7:0-18:0'}",Y
wIX0p3ZfPinVJtg-yYgrlQ,Nail Country,919 E Bloomingdale Ave,Tampa,33511,27.8909030932,-82.2720408251,3.0,19,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-18:0', 'Thursday': '9:30-19:30', 'Friday': '11:0-17:0', 'Saturday': '9:30-19:30', 'Sunday': '11:0-17:0'}",Y
an7KMQHzxBZeyxCyj76lOQ,Nails So Happy,11226 Spring Hill Dr,Spring Hill,34609,28.4612045,-82.5381482,3.5,33,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
y8-pJyJQ_BO2GJrWowaiyA,Tran Nails,5774 54th Ave N,Kenneth City,33709,27.8207626,-82.711804,3.5,11,,Y
7cCdDqdJFlVdsrEu_VC-AA,Oriental Nail,3634 W Gandy Blvd,Tampa,33611,27.893125,-82.503837,3.5,6,,Y
DlqpjHNz8x2oND1wyHp1ZA,Ultimate Nails & Spa,5460 E Bay Dr,Clearwater,33764,27.9173796,-82.7305416,3.0,15,,Y
5MZN_FO_IqErFekR2lZTEw,Eva Nails & Spa,11932 Seminole Blvd,Largo,33778,27.8814997,-82.7879818,4.0,15,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0'}",Y
W4w89o1veJ7yhJKHs6Pdtg,Nail Art,7065 W Waters Ave,Tampa,33634,28.0286609447,-82.559659159,2.5,44,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:0-19:30', 'Saturday': '9:0-19:30', 'Sunday': '11:0-17:0'}",Y
macNVhkE6uZOXM-Wtt5bBA,Nicholas Nails II,2151 Mariner Blvd,Spring Hill,34609,28.463886,-82.541654,2.5,6,,Y
HEIi9lYs-cXWg99ph90lUA,Goddess Nails,"2663 Gulf To Bay Blvd, Ste 940",Clearwater,33759,27.9576471,-82.727026,3.5,70,,Y
nhf6me9zjwT66CJ4MNMStA,Heavenly Hair Designs,62 Commercial Way,Spring Hill,34606,28.4349203,-82.6382894,4.5,6,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}",Y
-0qOecqGXEf_6TwaiX9E5A,Sharmaine's Salon & Day Spa,"483 Mandalay Ave, Ste 206",Clearwater Beach,33767,27.9814984,-82.8267403,4.0,41,"{'Monday': '9:0-16:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-18:0', 'Sunday': '10:0-15:0'}",Y
2RH_0HH1z3YW-2lO9wqEbg,Blooming Nails,1532 Bloomingdale Ave,Valrico,33596,27.8940295,-82.2575728,3.0,15,,Y
At-3xbLHtlKsa2_vUHPlyw,Emmy Nails,23040 State Road 54,Lutz,33549,28.1843429,-82.4348403,3.0,14,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-18:30', 'Wednesday': '9:30-18:30', 'Thursday': '9:30-18:30', 'Friday': '9:30-18:30', 'Saturday': '9:30-18:30', 'Sunday': '11:0-16:0'}",Y
gDi3oN7LsLFsEg7ayg2T6A,Love Angel Nails By TY,10791 Park Blvd,Seminole,33772,27.8411625,-82.7883131,5.0,5,"{'Monday': '9:30-18:30', 'Tuesday': '9:30-18:30', 'Wednesday': '9:30-18:30', 'Thursday': '9:30-18:30', 'Friday': '9:30-18:30', 'Saturday': '9:30-18:30'}",Y
qDo9F_x5Qon3gSJ0AyZIeg,Bella Michelle Day Spa,"2454 McMullen Booth Rd, Bldg-D, Ste-605",Clearwater,33759,28.011718,-82.707785,3.0,21,"{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0'}",Y
cVyknd5MHhqKvGwayRHzog,Mystical Nails,"10500 Ulmerton Rd, Ste 280",Largo,33771,27.898262902,-82.756116709,2.0,18,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-17:0'}",Y
PVbkPTLHeAZfCp-nUTS-Ew,Luxecares Nails & Spa,1559 S Highland Ave,Clearwater,33756,27.939808,-82.7739233,4.0,145,"{'Monday': '9:45-19:0', 'Tuesday': '9:45-19:0', 'Wednesday': '9:45-19:0', 'Thursday': '9:45-19:0', 'Friday': '9:45-19:0', 'Saturday': '9:45-19:0', 'Sunday': '10:0-17:0'}",Y
dN3z-n8kWpJ9wjHEov_cNA,Bonjour Ca Va Salon and Day Spa,3023 Central Ave,Saint Petersburg,33713,27.771275,-82.674456,2.0,9,"{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-16:0'}",Y
KbklOyVTejoewite5VifVg,Bisou Beauty Bar,25591 Sierra Center Blvd,Lutz,33559,28.1955097,-82.3936662,4.5,14,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-17:0'}",Y
e88j2blzIYJGIAuQO_F68w,Jellis Nails & Skincare,"27642 Cashford Cir, Ste 111, Parlour Beauty Boutique",Wesley Chapel,33544,28.1888723,-82.3583697,4.5,18,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '7:0-20:0', 'Saturday': '8:0-15:0'}",Y
zqz0tXwhe6TJDXFg0Nz5nQ,Queen Nails,6860 Gulf Blvd,Saint Pete Beach,33706,27.737869,-82.749053,4.5,28,,Y
GP8aRgm2lbv7Hgv3pe2a-w,Nikkole Michaels' Salon & Spa,1397 Kass Circle,Spring Hill,34606,28.4534386,-82.5926122,4.5,6,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-15:0', 'Saturday': '9:0-17:0'}",Y
ejkLxMkeU3GJuFkY9R9wrA,Bella Bliss By B,"10676 Bloomingdale Ave, Ste 4  Bldg 4",Riverview,33578,27.8942438135,-82.3245733202,5.0,5,"{'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '14:0-20:0', 'Friday': '9:0-16:0', 'Sunday': '10:0-15:0'}",Y
4iPxzZ3FaTus6HFTdCOY-w,Royal Nail & Spa,10932 Cross Creek Blvd,Tampa,33647,28.145557,-82.283108,3.5,23,,Y
FxOrCFtUytkNKxpJ0hTHRA,Classy Nails,863 Lithia Pinecrest Rd,Brandon,33511,27.9247819693,-82.2709678136,4.0,17,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:0-19:0'}",Y
Zxlul--TbJ2qW9QhW_VzUg,Salon Ultima,4008 Flamingo Dr,New Port Richey,34652,28.217268378,-82.7337893347,4.0,9,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}",Y
KSz4iaxIkC0uiLZJjM7AAg,Loann Nails,14914 N Florida Ave,Tampa,33613,28.085111,-82.459978,3.5,22,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}",Y
